id;total_service_orders;total_volume;total_weight;total_finished_service_orders;days_to_start;days_to_accept;total_pickup_problems;total_delivery_problems
470344;42;0.46400000000000025;57.348000000000006;42;0 days 11:10:47;0 days 00:33:26;2;22
472984;3;0.012;4.68;3;0 days 09:31:49;0 days 01:34:56;0;3
477698;2;0.2;0.6;0;2 days 12:08:05;0 days 00:09:42;0;2
471416;2;0.02;1.576;2;0 days 09:42:55;0 days 00:00:07;0;2
469843;44;5.460000000000003;854.2999999999998;28;0 days 03:03:36;0 days 09:59:52;22;26
475077;2;0.02;0.4;2;0 days 09:46:33;0 days 00:12:23;0;2
464426;91;2.5279999999999987;315.6219999999999;83;0 days 09:11:47;0 days 01:29:05;13;21
465285;78;1.5050000000000008;128.196;78;0 days 11:31:34;0 days 02:04:31;3;8
472833;3;0.012;1.98;3;0 days 00:02:48;0 days 00:00:07;0;0
464449;104;1.3240000000000003;535.6839999999997;100;0 days 11:08:29;0 days 00:47:11;14;16
462712;66;1.9200000000000008;83.636;64;0 days 10:46:12;0 days 00:29:31;6;8
472140;2;0.02;2.1;2;0 days 00:44:49;0 days 12:11:39;0;0
462173;2;0.04;0.0;0;;0 days 00:00:04;0;0
471492;2;0.008;13.98;2;0 days 00:12:18;0 days 00:00:05;0;0
466165;77;3.0459999999999985;184.56800000000004;74;0 days 01:04:02;0 days 09:51:15;5;11
470429;4;0.04;1.73;4;0 days 00:02:25;0 days 00:00:06;0;0
466952;10;0.10800000000000001;8.088;10;0 days 00:30:00;0 days 00:51:31;0;0
471570;2;0.02;2.088;2;0 days 00:10:19;0 days 00:00:04;0;0
466660;126;2.0380000000000003;225.76000000000005;122;0 days 11:35:16;0 days 00:10:08;12;12
462708;91;3.739999999999997;210.16000000000017;88;0 days 08:28:58;0 days 01:40:47;4;7
465980;14;0.12;12.0;6;0 days 00:30:11;0 days 02:22:04;8;8
486984;2;0.02;2.1;2;0 days 11:33:08;0 days 01:36:31;2;2
472206;2;0.04;2.88;2;0 days 08:50:28;0 days 01:31:17;2;2
472434;2;0.008;0.6;2;0 days 00:10:16;0 days 00:01:42;2;2
464815;72;5.759999999999995;20.000000000000014;56;0 days 00:07:58;0 days 12:43:31;30;40
462950;86;9.9;1332.2999999999993;74;0 days 03:59:07;0 days 10:45:48;60;72
471797;2;0.02;1.62;2;0 days 10:00:34;0 days 01:10:14;2;2
471427;2;0.2;0.6;2;0 days 02:01:39;0 days 12:59:04;2;2
477273;2;0.02;2.0;0;0 days 09:09:20;0 days 02:26:30;2;2
478728;2;0.02;2.0;2;0 days 03:33:43;0 days 10:03:04;2;2
489911;2;0.04;14.9;0;0 days 00:00:14;0 days 00:01:13;0;2
470152;8;0.08;1.69;8;0 days 00:00:48;0 days 00:00:04;0;2
468712;97;1.6050000000000006;156.16000000000003;97;0 days 10:45:55;0 days 00:12:53;0;5
465272;65;1.540000000000001;203.45000000000007;62;0 days 00:37:27;0 days 13:07:44;0;15
468707;90;1.4560000000000006;150.84;84;0 days 01:31:35;0 days 14:35:39;6;10
474189;2;0.008;1.18;2;0 days 10:34:36;0 days 00:19:16;0;0
467024;80;14.006000000000004;402.6919999999999;80;1 days 10:06:25;0 days 00:16:02;2;2
462687;78;4.659999999999995;229.10400000000007;76;0 days 12:28:29;0 days 00:12:19;16;16
464012;89;1.9040000000000004;209.89;87;2 days 10:30:53;0 days 00:04:25;0;5
462671;68;3.9499999999999984;143.346;66;0 days 13:15:44;0 days 00:23:42;12;12
462709;69;2.002000000000001;167.4140000000001;69;0 days 07:36:35;0 days 01:58:30;2;5
464521;3;2.17;435.96;3;0 days 00:14:48;0 days 07:27:53;0;0
475738;2;0.02;0.22;2;0 days 05:47:31;0 days 00:00:48;2;2
474424;2;0.02;2.0;2;0 days 00:16:31;0 days 00:00:09;2;2
472534;2;0.2;0.6;2;0 days 11:01:12;0 days 00:14:02;2;2
464808;50;0.5000000000000002;0.34;46;0 days 12:37:08;0 days 00:18:54;4;4
475059;2;0.02;1.8;2;0 days 10:39:41;0 days 00:05:57;2;2
464150;44;0.44600000000000023;46.510000000000005;44;0 days 00:00:41;0 days 00:00:10;3;8
472547;2;0.008;2.24;2;0 days 06:36:07;0 days 05:01:33;0;2
467528;50;4.960000000000001;628.2000000000003;36;0 days 00:58:43;0 days 15:32:47;18;22
464436;115;1.6280000000000008;128.64;113;0 days 02:18:13;0 days 11:07:47;4;12
471182;2;0.02;1.116;2;0 days 00:04:07;0 days 00:00:09;0;0
472503;2;0.3;2.0;2;;;0;0
470476;2;0.02;0.752;2;0 days 00:49:48;0 days 00:00:05;0;0
462625;152;4.633999999999995;300.98000000000013;150;0 days 00:51:37;0 days 11:29:01;2;2
465741;152;3.4019999999999984;437.5739999999999;150;3 days 11:12:08;0 days 00:14:40;0;2
470784;2;0.02;0.82;2;0 days 00:45:11;0 days 00:00:06;0;0
470769;2;0.02;0.53;2;0 days 01:24:48;0 days 00:00:05;0;0
463279;68;1.8299999999999998;264.3020000000001;68;0 days 00:26:40;0 days 12:43:19;18;20
463273;130;4.117999999999998;194.40200000000004;130;0 days 11:35:28;0 days 00:16:52;4;4
463202;76;7.599999999999989;38.00000000000001;76;0 days 00:00:31;0 days 00:03:39;6;6
463197;24;0.9080000000000003;123.08800000000002;24;0 days 00:06:20;0 days 00:00:04;0;16
463297;73;1.3159999999999998;99.13000000000007;73;0 days 11:14:51;0 days 00:38:03;0;3
463195;21;0.7180000000000002;34.406;21;0 days 00:06:44;0 days 00:00:08;0;17
463236;8;0.18000000000000002;15.408;8;0 days 01:50:17;0 days 00:00:21;0;4
463258;52;0.5200000000000002;13.28;52;0 days 10:42:22;0 days 03:39:37;0;0
463286;46;0.6000000000000002;79.85600000000002;46;0 days 11:08:42;0 days 00:17:10;0;0
463265;40;2.575999999999999;203.75599999999994;40;0 days 09:45:12;0 days 02:51:14;0;2
463233;2;0.06;0.336;2;0 days 00:00:21;5 days 00:49:24;0;0
463221;2;0.0;0.0;2;0 days 06:42:47;0 days 00:00:01;0;0
463218;2;0.0;0.0;0;;0 days 00:00:01;0;0
462990;112;5.623999999999989;447.36599999999976;102;0 days 12:42:43;0 days 00:17:37;42;56
462989;76;3.157999999999998;270.63999999999993;74;0 days 11:49:14;0 days 00:23:47;10;10
463026;90;2.2419999999999973;118.33999999999993;90;0 days 00:00:18;0 days 11:01:38;4;4
462999;79;2.1949999999999994;74.55999999999996;79;0 days 00:21:59;0 days 14:10:26;6;45
463028;121;1.8480000000000008;119.18999999999996;121;0 days 10:09:58;0 days 00:54:25;0;3
463015;58;1.3450000000000002;105.09500000000003;55;0 days 13:02:19;0 days 00:17:03;5;14
463043;133;1.6819999999999997;222.05800000000005;133;0 days 10:57:50;0 days 00:44:41;6;15
463037;80;4.713999999999999;285.0280000000001;78;0 days 01:27:20;0 days 10:51:23;6;12
463046;217;1.1519999999999995;337.5740000000004;217;0 days 11:31:10;0 days 00:12:08;0;21
463012;84;1.7240000000000004;166.92;84;0 days 11:30:35;0 days 00:16:06;0;0
463049;126;0.7860000000000004;137.6040000000001;126;0 days 06:35:28;0 days 04:57:08;0;0
463044;150;0.9600000000000004;219.4520000000001;150;0 days 01:44:57;0 days 09:54:30;0;0
463005;71;2.3499999999999988;249.03999999999996;68;0 days 11:17:29;0 days 00:20:51;0;3
463045;176;2.5599999999999987;413.46199999999993;176;0 days 02:32:06;0 days 08:36:30;4;4
463063;4;0.06;4.9079999999999995;4;0 days 02:46:20;0 days 00:00:06;0;0
462998;93;1.7100000000000006;305.718;90;0 days 02:57:35;0 days 10:05:52;7;7
463068;6;0.046000000000000006;0.39;6;0 days 02:43:24;0 days 00:00:04;0;0
463075;4;0.04;1.53;4;0 days 02:08:07;0 days 00:00:05;0;0
463058;2;0.02;1.54;2;0 days 03:11:51;0 days 00:00:01;0;0
462833;24;1.1560000000000006;120.84800000000001;24;0 days 00:00:09;0 days 00:15:06;0;24
462820;103;1.450000000000001;539.124;103;0 days 00:08:32;0 days 00:00:19;0;103
462825;41;0.7260000000000003;49.23000000000001;41;0 days 01:25:21;0 days 00:17:12;0;3
462847;6;0.12000000000000001;39.56;6;0 days 00:38:06;0 days 00:00:18;0;0
462801;24;0.386;52.220000000000006;24;0 days 00:00:21;0 days 00:00:09;0;0
462764;8;0.12;11.599999999999998;8;0 days 02:20:34;0 days 00:00:05;0;0
462791;6;0.08;5.99;6;0 days 00:48:49;0 days 00:00:06;0;0
462853;10;0.10800000000000001;42.348;10;0 days 00:36:19;0 days 00:00:05;0;0
462822;24;0.5800000000000003;98.06799999999997;24;;0 days 00:00:07;0;8
462834;16;0.32;145.23000000000002;16;0 days 00:00:59;0 days 00:00:15;0;12
462774;8;0.10599999999999998;13.160000000000002;8;0 days 00:14:22;0 days 00:00:08;0;4
462789;11;0.10999999999999999;7.865;11;0 days 00:48:50;0 days 00:00:07;0;3
462812;10;0.16200000000000003;11.158000000000001;10;0 days 00:00:52;0 days 00:00:04;0;2
462796;7;0.10999999999999999;31.660000000000004;7;0 days 00:47:39;0 days 00:00:06;0;3
462580;21;0.5400000000000003;148.99200000000002;21;0 days 04:19:24;0 days 00:00:08;0;21
462610;54;2.1310000000000002;36.06999999999999;54;0 days 11:27:18;0 days 01:47:43;6;18
462559;43;0.9600000000000004;204.82999999999996;43;0 days 01:45:56;0 days 00:00:15;0;3
462762;10;0.15999999999999998;12.543999999999999;10;0 days 00:38:04;0 days 00:00:07;0;0
462770;4;0.08;51.64;4;0 days 00:26:27;0 days 00:00:05;0;0
462780;20;0.6520000000000001;45.368;20;0 days 00:03:58;0 days 00:00:07;0;0
462804;38;0.7460000000000003;80.97800000000002;38;0 days 00:12:12;0 days 00:00:26;0;0
462840;6;0.43400000000000005;85.944;6;0 days 00:00:27;0 days 00:02:16;0;0
462797;6;0.08;22.8;6;0 days 00:47:10;0 days 00:00:04;0;0
462826;8;0.08;4.324;8;0 days 00:05:25;0 days 00:00:20;0;0
462854;4;0.1;8.11;4;0 days 00:36:07;0 days 00:00:03;0;0
462852;16;0.46;4.462;16;0 days 00:35:53;0 days 00:00:05;0;0
462760;8;0.1;22.112000000000002;8;0 days 01:07:11;0 days 00:00:06;0;0
462806;2;0.02;1.8;2;0 days 00:05:31;0 days 00:00:05;0;0
462794;2;0.02;3.98;2;0 days 00:48:08;0 days 00:00:04;0;0
462851;2;0.06;15.0;2;0 days 00:37:22;0 days 00:00:02;0;0
462790;2;0.06;10.52;2;0 days 00:48:56;0 days 00:00:06;0;0
462848;2;0.0;0.062;2;0 days 00:37:53;0 days 00:00:04;0;0
462601;46;1.782;92.88400000000003;46;2 days 04:35:30;0 days 00:00:10;0;0
462645;60;1.6980000000000008;138.11600000000004;60;0 days 04:11:43;0 days 13:04:41;0;0
462635;140;3.861999999999996;447.3160000000001;138;0 days 11:04:48;0 days 00:14:34;26;26
462585;20;0.16800000000000004;16.508;18;;;0;2
462569;42;0.9840000000000004;141.35000000000002;42;;;0;0
462573;10;0.04;0.0;10;0 days 01:12:00;0 days 00:00:03;0;0
462574;8;0.04;1.8;8;1 days 01:51:34;0 days 00:00:05;0;0
462563;38;1.5200000000000007;113.10200000000003;38;;;2;2
462548;4;0.1;0.0;4;1 days 04:55:50;0 days 00:00:03;0;0
462549;4;0.1;0.0;0;;0 days 00:00:02;0;0
462568;10;0.312;41.660000000000004;10;0 days 00:02:17;0 days 00:00:04;0;0
462619;48;3.719999999999999;537.2000000000004;38;0 days 10:02:02;0 days 03:04:45;28;30
462611;2;0.0;0.0;2;0 days 13:40:51;0 days 00:29:34;2;2
462544;2;0.0;0.0;2;0 days 08:14:36;0 days 00:00:03;0;0
464489;103;1.3980000000000004;106.03100000000002;97;0 days 08:56:17;0 days 01:52:38;12;41
464534;5;1.646;350.044;3;0 days 07:10:36;0 days 00:18:19;2;2
464543;11;1.1600000000000001;246.23;11;0 days 06:12:59;0 days 00:10:19;0;10
464484;64;1.3220000000000007;102.51699999999998;61;0 days 00:45:30;0 days 12:22:12;0;12
464491;73;1.3440000000000003;93.72999999999999;67;0 days 00:51:45;0 days 10:52:01;0;13
464512;69;1.215;241.75000000000006;66;0 days 07:39:32;0 days 00:05:10;0;0
464551;9;1.3719999999999999;288.90599999999995;9;0 days 06:14:54;0 days 00:11:45;0;0
464486;72;1.3340000000000005;161.69399999999996;72;0 days 00:01:35;0 days 10:31:04;2;2
464554;11;1.238;265.616;11;0 days 06:49:29;0 days 00:10:36;0;0
464553;7;2.372;512.496;7;0 days 06:07:04;0 days 00:16:23;0;0
464548;15;0.42000000000000004;88.252;15;0 days 06:17:03;0 days 00:14:30;0;0
464504;4;1.7419999999999998;367.772;2;0 days 08:43:04;0 days 00:27:38;2;2
464549;13;0.86;172.822;13;0 days 06:37:18;0 days 00:14:29;0;0
464538;9;0.778;160.82;9;0 days 06:36:38;0 days 00:15:00;0;0
464509;2;0.936;188.8;2;0 days 01:23:40;0 days 06:39:32;0;0
464559;7;2.234;472.45;7;0 days 06:07:23;0 days 00:20:21;0;0
464568;16;0.7220000000000002;148.76299999999998;13;0 days 06:26:57;0 days 00:13:06;0;0
464531;6;1.02;193.10000000000002;6;0 days 07:43:55;0 days 00:20:32;0;0
464572;1;0.01;1.0;1;0 days 06:33:11;0 days 00:13:49;0;0
470333;33;0.4490000000000002;28.779999999999994;33;0 days 09:21:51;0 days 01:53:23;4;9
470313;10;0.7400000000000001;107.53999999999998;10;0 days 01:37:48;0 days 10:48:10;4;4
470314;8;0.36000000000000004;62.97;6;0 days 02:38:06;0 days 09:34:29;2;2
470326;30;0.2760000000000001;26.78200000000001;30;0 days 11:10:36;0 days 00:33:53;8;8
470332;17;0.158;18.37;17;0 days 07:41:03;0 days 02:11:42;4;7
470262;45;1.0850000000000004;65.554;45;0 days 11:25:06;0 days 00:31:47;7;19
470337;24;0.9640000000000002;128.73999999999998;22;0 days 10:12:12;0 days 00:33:13;4;14
470286;12;0.30000000000000004;23.659999999999997;12;;;4;8
470328;13;0.11999999999999998;4.106;13;0 days 12:02:40;0 days 00:35:08;3;5
470260;40;0.5600000000000003;70.03000000000002;40;0 days 11:30:19;0 days 00:28:23;2;4
470338;21;0.216;28.758;21;0 days 10:31:57;0 days 02:10:32;4;9
470275;18;0.8000000000000002;136.71200000000002;14;0 days 01:19:38;0 days 11:09:10;8;12
470247;14;1.7999999999999996;241.8;6;0 days 01:58:46;0 days 15:14:24;8;14
470289;12;0.3000000000000001;4.35;10;;;2;4
470249;36;0.7200000000000002;72.95200000000004;36;0 days 12:04:32;0 days 00:30:41;3;10
470303;6;0.24000000000000002;7.720000000000001;2;;;4;6
470257;8;0.068;7.494000000000001;8;0 days 11:12:04;0 days 00:20:28;0;2
470277;44;0.76;45.69400000000001;44;0 days 01:00:09;0 days 12:03:49;2;14
470317;8;0.060000000000000005;1.5500000000000003;8;0 days 00:11:32;0 days 11:45:17;0;2
470279;15;0.15;13.335000000000003;15;0 days 03:02:09;0 days 11:05:48;2;5
470334;20;0.3800000000000001;41.184;18;0 days 10:01:49;0 days 00:47:01;0;4
470276;17;0.32200000000000006;12.389999999999999;17;0 days 12:57:23;0 days 00:29:32;2;7
464508;2;1.68;343.64;2;0 days 08:44:47;0 days 00:30:36;0;0
470266;32;1.26;91.91799999999999;32;0 days 01:00:45;0 days 10:58:14;2;2
470304;34;0.8500000000000002;51.65;34;0 days 01:49:00;0 days 10:52:46;0;0
470271;20;0.148;30.43;20;0 days 08:18:31;0 days 03:20:44;0;0
470063;110;1.6410000000000007;263.8269999999999;110;0 days 00:03:21;0 days 00:00:18;5;110
470013;138;1.1420000000000006;150.83999999999995;135;0 days 00:00:53;0 days 00:00:19;0;22
470074;7;0.046000000000000006;4.406;7;0 days 01:18:38;0 days 00:00:04;0;3
470004;79;0.6260000000000003;50.714;76;0 days 00:09:30;0 days 00:00:18;0;9
470090;45;0.8680000000000002;61.12600000000003;39;0 days 00:12:51;0 days 00:00:28;0;41
470087;9;0.126;28.29;6;0 days 04:16:40;0 days 00:00:08;0;3
470044;18;0.208;17.240000000000002;18;;0 days 00:00:02;0;4
470028;19;0.18500000000000005;32.10000000000001;19;0 days 00:57:09;0 days 00:00:07;0;11
470089;14;0.3520000000000001;74.70399999999998;14;0 days 00:46:30;0 days 00:00:18;0;2
470037;6;0.060000000000000005;3.2;6;0 days 00:37:42;0 days 00:00:06;2;6
470067;8;0.13999999999999999;17.56;8;0 days 00:03:32;0 days 00:00:07;0;4
470051;54;0.8220000000000002;57.75;54;0 days 00:00:44;0 days 00:00:19;0;0
470049;12;0.086;6.479999999999999;12;0 days 00:57:58;0 days 00:00:09;0;0
469993;4;0.192;17.0;4;0 days 02:18:41;0 days 00:00:05;0;0
470088;8;0.046000000000000006;11.674;8;0 days 00:03:06;0 days 00:00:05;0;0
470103;12;0.492;42.26;12;0 days 00:14:08;0 days 00:00:05;0;0
470035;16;0.148;10.090000000000003;16;0 days 00:09:04;0 days 00:00:06;0;0
470099;4;0.04;2.3440000000000003;4;0 days 00:11:28;0 days 00:00:05;0;0
470016;44;0.3840000000000002;36.296;44;0 days 00:03:16;0 days 00:00:12;0;0
469996;2;0.168;20.0;2;0 days 02:15:21;0 days 00:00:05;0;0
470104;2;0.08;6.7;2;0 days 00:17:25;0 days 00:00:10;0;0
470086;8;0.08;10.232;8;0 days 00:44:54;0 days 00:00:48;0;0
470071;2;0.152;12.66;2;0 days 00:00:58;0 days 00:00:06;0;0
470053;10;0.09999999999999999;6.77;10;0 days 01:03:10;0 days 00:00:06;0;0
470040;4;0.048;2.66;4;0 days 01:05:06;0 days 00:00:05;0;0
470073;6;0.060000000000000005;3.04;6;0 days 01:13:10;0 days 00:00:05;0;0
470017;4;0.162;12.6;4;0 days 01:16:40;0 days 00:00:04;0;0
470058;6;0.04800000000000001;4.72;6;0 days 01:02:10;0 days 00:00:04;0;0
466289;34;0.4600000000000001;43.282;34;;;14;20
466319;8;0.126;19.400000000000002;8;0 days 03:38:04;0 days 00:00:05;6;6
466344;19;0.43800000000000017;43.589;19;0 days 00:49:12;0 days 00:00:06;3;7
466327;188;1.6619999999999981;179.7680000000001;188;0 days 00:00:46;0 days 00:00:29;0;28
466339;30;0.8220000000000002;40.14999999999999;30;0 days 02:43:53;0 days 00:00:06;0;28
466331;52;0.46800000000000025;53.376;52;0 days 00:01:09;0 days 00:00:12;0;36
466334;23;0.4280000000000001;25.800000000000004;23;0 days 00:25:23;0 days 00:00:07;0;3
466343;41;0.5860000000000003;84.004;41;0 days 00:00:20;0 days 00:00:07;0;7
466330;10;0.252;52.365;4;0 days 00:18:17;0 days 00:02:26;0;0
466316;106;1.5180000000000007;165.0419999999999;106;0 days 00:02:55;0 days 00:00:14;0;0
466255;21;0.5680000000000001;119.73200000000003;21;0 days 06:35:18;0 days 00:32:47;0;0
466342;10;0.09999999999999998;19.650000000000002;10;0 days 00:50:32;0 days 00:00:04;0;0
466268;5;1.038;225.876;5;0 days 06:38:09;0 days 00:30:56;0;0
466307;8;0.08;5.46;8;0 days 03:28:30;0 days 00:00:04;0;0
466347;4;0.04;10.860000000000001;4;0 days 00:47:02;0 days 00:00:04;0;0
466340;20;0.3340000000000001;63.980000000000004;20;0 days 00:52:14;0 days 00:00:05;0;0
466260;14;0.08199999999999999;17.899;11;0 days 06:56:33;0 days 00:39:01;0;0
466335;6;0.060000000000000005;2.68;6;0 days 00:55:42;0 days 00:00:06;0;0
466270;8;0.775;164.66600000000003;5;0 days 06:31:15;0 days 00:39:26;0;0
466257;10;0.9750000000000001;204.20200000000006;7;0 days 07:03:40;0 days 00:12:52;0;0
466286;7;0.536;113.11;7;0 days 00:00:25;0 days 07:53:33;0;0
466301;4;0.08;12.99;4;0 days 03:50:19;0 days 00:00:05;0;0
466297;6;0.046000000000000006;1.7999999999999998;6;0 days 04:13:05;0 days 00:00:04;0;0
466269;11;0.522;107.152;11;0 days 00:06:32;0 days 07:59:03;0;0
466266;9;0.831;78.51400000000001;3;0 days 00:12:58;0 days 07:58:17;0;0
466058;84;1.2440000000000002;167.37000000000003;81;0 days 00:07:37;0 days 00:00:12;0;18
466045;56;0.6960000000000003;69.29199999999997;56;;;0;46
466086;73;0.7990000000000004;119.30600000000001;70;0 days 00:09:46;0 days 00:00:06;3;63
466090;32;0.5340000000000001;92.72999999999999;30;;;8;16
466091;105;2.2199999999999984;364.7500000000001;105;0 days 00:00:41;0 days 00:00:10;0;17
466040;54;0.8300000000000003;77.86000000000001;52;0 days 00:19:12;0 days 00:59:07;14;16
466063;38;0.4500000000000002;77.27999999999999;38;;;0;2
466074;18;0.2;46.414;18;0 days 00:04:30;0 days 00:00:06;0;4
466067;26;0.5020000000000001;40.052;26;0 days 00:06:56;0 days 00:00:05;0;0
466147;83;3.7419999999999947;574.2059999999999;71;0 days 09:31:33;0 days 00:44:44;21;21
466077;14;0.13999999999999999;14.0;14;0 days 02:52:25;0 days 00:17:43;0;0
466066;24;0.56;41.79;24;0 days 00:00:13;0 days 00:00:08;4;10
466068;12;0.066;11.281999999999998;12;0 days 00:00:11;0 days 00:00:07;4;4
466088;30;0.31000000000000005;88.58;28;;;8;14
466056;2;0.02;0.92;2;0 days 00:00:29;0 days 00:01:12;0;2
466038;8;0.12;6.002;8;0 days 00:09:42;0 days 00:00:04;0;0
466041;14;0.162;16.502000000000002;14;0 days 00:46:42;0 days 00:00:06;0;0
466042;2;0.008;0.64;2;0 days 01:26:05;0 days 00:00:02;0;0
464787;8;0.08;0.0;0;0 days 07:46:59;0 days 00:00:02;8;8
464728;6;0.060000000000000005;0.34;4;0 days 00:35:39;0 days 04:08:13;2;2
464738;73;0.7300000000000004;0.34;62;0 days 00:33:15;0 days 03:07:31;8;11
464733;8;0.08;9.959999999999999;6;0 days 01:02:47;0 days 03:26:58;2;2
464791;101;1.0600000000000003;184.72299999999998;101;0 days 00:00:19;0 days 00:00:51;0;33
464750;36;0.5160000000000001;96.046;33;0 days 00:01:06;0 days 00:00:13;0;16
464699;39;0.4180000000000002;43.898;39;0 days 00:19:20;0 days 00:00:05;0;3
466085;2;0.02;2.0;2;0 days 00:05:01;0 days 00:00:08;0;0
464723;32;0.3280000000000001;36.080000000000005;32;0 days 00:01:32;0 days 00:00:09;0;0
464709;48;0.6400000000000003;119.86000000000001;48;;;0;0
464768;8;0.04;0.0;8;0 days 00:10:30;0 days 00:00:01;0;0
464691;34;0.4480000000000002;39.78;34;0 days 00:43:46;0 days 00:00:04;0;0
464740;66;0.6600000000000004;0.0;66;0 days 00:49:05;0 days 02:22:50;0;0
464707;48;0.6400000000000003;119.86;48;0 days 00:02:49;0 days 00:00:05;0;0
464762;10;0.42000000000000004;38.016;10;0 days 00:44:06;0 days 00:00:04;0;0
464689;48;1.0020000000000002;67.95999999999998;48;0 days 00:12:01;0 days 00:00:05;0;0
464788;6;0.22000000000000003;0.0;0;;0 days 00:00:03;0;0
464732;54;0.5400000000000003;13.28;54;0 days 02:33:23;0 days 00:38:02;0;0
464784;4;0.04;25.548;0;0 days 00:00:50;42 days 05:35:07;0;0
464741;30;2.074;331.67799999999994;30;0 days 00:00:19;0 days 00:07:03;0;0
464737;45;0.5380000000000003;51.874;45;0 days 00:00:48;0 days 00:00:05;0;3
464731;6;0.060000000000000005;0.0;6;0 days 01:56:42;0 days 01:39:11;0;0
464773;10;0.056;16.652;10;0 days 00:05:46;0 days 00:00:05;0;0
464698;36;0.5940000000000002;37.250000000000014;36;0 days 00:30:05;0 days 00:00:04;0;0
464767;2;4.44;934.02;2;0 days 00:14:55;0 days 00:04:15;0;0
464796;5;0.168;34.3;5;0 days 00:26:18;0 days 00:06:32;4;4
464274;58;0.5800000000000003;70.83000000000001;34;0 days 00:08:09;0 days 00:05:11;56;56
464279;28;0.2800000000000001;58.56000000000001;18;0 days 00:43:11;0 days 00:14:58;22;22
464276;24;0.24000000000000007;20.240000000000002;16;0 days 00:28:38;0 days 00:04:37;20;20
464353;65;0.6500000000000004;4.9799999999999995;60;0 days 13:29:06;0 days 01:17:07;2;5
464338;93;2.0199999999999996;381.31600000000014;93;0 days 00:00:15;0 days 00:00:55;0;11
464265;6;0.060000000000000005;0.0;6;0 days 01:33:09;0 days 01:26:44;0;2
464339;77;0.6170000000000003;112.88200000000002;77;0 days 00:01:26;0 days 00:00:12;0;11
464270;20;0.36400000000000005;23.685999999999996;20;0 days 00:16:59;0 days 00:00:06;0;6
464782;2;0.02;0.0;2;0 days 01:17:57;0 days 00:00:01;0;0
464333;24;0.9440000000000002;45.778000000000006;24;0 days 00:00:21;0 days 00:00:05;0;0
464261;38;0.38000000000000017;16.599999999999998;38;0 days 01:30:17;0 days 00:37:07;0;0
464312;66;2.243999999999999;225.24400000000003;66;0 days 00:09:26;0 days 00:00:09;0;0
464296;20;0.254;18.328;20;;0 days 00:00:05;0;0
464305;36;0.5600000000000003;71.04799999999996;36;0 days 00:02:37;0 days 00:00:05;0;0
464282;63;1.1860000000000002;196.94;63;0 days 00:01:02;0 days 00:00:12;0;3
464345;24;0.44000000000000017;65.61800000000001;24;;0 days 00:00:08;0;6
464352;62;0.6200000000000003;0.0;58;0 days 12:21:48;0 days 00:46:24;6;6
464301;2;0.08;0.0;2;0 days 00:14:10;0 days 00:00:03;0;0
464328;8;0.04;0.0;8;0 days 01:03:05;0 days 00:00:02;0;0
464258;8;0.08;0.0;8;0 days 01:56:05;0 days 01:05:04;0;0
464308;4;0.1;0.0;4;2 days 05:39:14;0 days 00:00:01;0;0
464331;2;0.02;0.0;2;0 days 02:56:21;0 days 00:00:01;0;0
464332;2;0.3;2.0;2;0 days 00:12:00;0 days 02:18:25;0;0
464300;2;0.006;0.0;2;0 days 06:07:37;0 days 00:00:02;0;0
464330;4;0.0;0.0;0;0 days 23:26:30;0 days 00:00:01;0;0
464272;2;0.06;4.8;2;0 days 00:15:46;0 days 00:00:01;0;0
464096;70;0.9820000000000004;111.07999999999997;70;0 days 12:10:01;0 days 01:24:48;2;8
464090;69;2.577999999999997;293.7729999999999;59;0 days 10:06:17;0 days 02:35:49;7;25
464079;78;1.0840000000000005;164.62000000000006;78;0 days 13:53:22;0 days 01:52:31;0;30
464126;61;0.6100000000000003;33.18000000000001;58;0 days 03:02:09;0 days 08:38:41;0;3
464108;63;0.6300000000000003;17.95;54;0 days 10:40:31;0 days 02:54:36;0;9
464122;55;0.5500000000000003;7.649999999999998;52;0 days 02:23:52;0 days 12:47:25;2;5
464128;53;0.5300000000000002;19.470000000000002;50;0 days 01:55:54;0 days 08:01:33;0;3
464127;62;0.6200000000000003;44.66;56;0 days 01:22:20;0 days 09:37:34;0;6
464112;61;0.6100000000000003;6.629999999999998;58;0 days 10:51:04;0 days 02:03:54;0;3
464120;63;0.6300000000000003;7.309999999999998;54;0 days 05:18:55;0 days 07:34:11;0;9
